from_area,from_name,to_area,to_name,period,trips
9021302000230000,Kroklund,9021302000121000,Godby högstadium,am,0.175
9021302000378000,Rönngården,9021302000308000,"Mariehamn, Bussplan",am,0.1745
9021302000029000,Björkuddsvägen vsk.,9021302000392000,Savoy,am,0.1741
9021302000322000,Mörslättsvägen vsk.,9021302000370000,Pålsböle Sarlings,am,0.1735
9021302000412000,Slottsvägen vsk.,9021302000261000,Källbo skola,am,0.1732
9021302000107000,Frebbenby,9021302000075000,Eckerö färjterminal,am,0.1728
9021302000662000,"Centrum, Nygatan",9021302000097000,Skrakvägen,am,0.1726
9021302000342000,Ollas,9021302000261000,Källbo skola,am,0.1718
9021302000259000,Källarvägen,9021302000340000,Odalgården,am,0.1717
9021302000035000,Bo-Bil,9021302000308000,"Mariehamn, Bussplan",am,0.1714
9021302000139000,Grelsby vsk.,9021302000121000,Godby högstadium,am,0.1708
9021302000492000,Tekniska verken,9021302000429000,Torget,am,0.169
9021302000662000,"Centrum, Nygatan",9021302000634000,Lillåkersvägen,am,0.1688
9021302000308000,"Mariehamn, Bussplan",9021302000429000,Torget,am,0.1684
9021302000615000,Österkullagatan,9021302000662000,"Centrum, Nygatan",am,0.1684
9021302000161000,Havsvidden vsk.,9021302000230000,Kroklund,am,0.1669
9021302000523000,Valborg,9021302000463000,Svinö färjfäste,am,0.166
9021302000455000,Sundsvägen 871 vsk.,9021302000125000,Godbyvägen 1285,am,0.1656
9021302000015000,Bengtsböle,9021302000189000,Jomala skola,am,0.1654
9021302000585000,Ödkarby,9021302000308000,"Mariehamn, Bussplan",am,0.1646
9021302000129000,Gottby by,9021302000543000,Vikingahallen,am,0.1644
9021302000484000,Södra Finbygatan vsk.,9021302000125000,Godbyvägen 1285,am,0.164
9021302000326000,Nabbenvägen vsk.,9021302000121000,Godby högstadium,am,0.1637
9021302000506000,Torpfjärden,9021302000308000,"Mariehamn, Bussplan",am,0.1636
9021302000113000,Färjsundsbron,9021302000121000,Godby högstadium,am,0.1636
9021302000639000,Hindersbölevägen,9021302000679000,Polishuset,am,0.1625
9021302000296000,Lövö,9021302000449000,Strömsby vsk.,am,0.1621
9021302000455000,Sundsvägen 871 vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.162
9021302000316000,Mickelsö vsk.,9021302000125000,Godbyvägen 1285,am,0.162
9021302000429000,Torget,9021302000662000,"Centrum, Nygatan",am,0.1596
9021302000408000,Skolsvängen vsk.,9021302000362000,Prästgården,am,0.1593
9021302000023000,Björkliden,9021302000189000,Jomala skola,am,0.1569
9021302000207000,Kattby,9021302000075000,Eckerö färjterminal,am,0.1566
9021302000539000,Vestmyravägen vsk. 1,9021302000668000,Jomala skola södra,am,0.1554
9021302000009000,Bamböle,9021302000189000,Jomala skola,am,0.1552
9021302000427000,Sportkila,9021302000261000,Källbo skola,am,0.1552
9021302000523000,Valborg,9021302000429000,Torget,am,0.1548
9021302000575000,Ämnäsgatan,9021302000308000,"Mariehamn, Bussplan",am,0.1548
9021302000062000,Daglösa,9021302000121000,Godby högstadium,am,0.1537
9021302000150000,"Hammarland, Torp",9021302000308000,"Mariehamn, Bussplan",am,0.1531
9021302000135000,Granö,9021302000659000,Norragatan,am,0.1523
9021302000318000,Musterivägen vsk.,9021302000261000,Källbo skola,am,0.1513
9021302000071000,Doppingvägen,9021302000659000,Norragatan,am,0.1502
9021302000039000,Bolstaholms vsk.,9021302000261000,Källbo skola,am,0.149
9021302000326000,Nabbenvägen vsk.,9021302000368000,Pålsböle daghem,am,0.1489
9021302000308000,"Mariehamn, Bussplan",9021302000001000,4H-gården,am,0.1488
9021302000087000,Emkarby,9021302000312000,Maxinge,am,0.1483
9021302000622000,Solberget,9021302000324000,Nabben,am,0.1478
9021302000326000,Nabbenvägen vsk.,9021302000370000,Pålsböle Sarlings,am,0.1478
9021302000492000,Tekniska verken,9021302000392000,Savoy,am,0.1463
9021302000123000,Godbyhallen vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.1461
9021302000523000,Valborg,9021302000392000,Savoy,am,0.1456
9021302000662000,"Centrum, Nygatan",9021302000567000,Ålandsplan,am,0.1455
9021302000662000,"Centrum, Nygatan",9021302000271000,Langnäs vändplan,am,0.1455
9021302000386000,Sandmovägen vsk.,9021302000189000,Jomala skola,am,0.1451
9021302000107000,Frebbenby,9021302000543000,Vikingahallen,am,0.1442
9021302000062000,Daglösa,9021302000261000,Källbo skola,am,0.144
9021302000453000,Stålsby,9021302000308000,"Mariehamn, Bussplan",am,0.1434
9021302000154000,Hamnsundsvägen vsk.,9021302000121000,Godby högstadium,am,0.1433
9021302000659000,Norragatan,9021302000662000,"Centrum, Nygatan",am,0.1427
9021302000535000,Vessingsboda,9021302000463000,Svinö färjfäste,am,0.1422
9021302000416000,Smartpark,9021302000668000,Jomala skola södra,am,0.1415
9021302000543000,Vikingahallen,9021302000392000,Savoy,am,0.1409
9021302000408000,Skolsvängen vsk.,9021302000523000,Valborg,am,0.1409
9021302000193000,Järsö,9021302000564000,Ytternäs skola,am,0.1394
9021302000662000,"Centrum, Nygatan",9021302000623000,Lindstigen,am,0.1391
9021302000338000,Nääs,9021302000123000,Godbyhallen vsk.,am,0.1389
9021302000543000,Vikingahallen,9021302000429000,Torget,am,0.1388
9021302000181000,Industrivägen vsk.,9021302000261000,Källbo skola,am,0.1378
9021302000664000,Möckelö Strand,9021302000292000,Lönnhagsvägen,am,0.1374
9021302000334000,Nåtö by vsk.,9021302000564000,Ytternäs skola,am,0.1369
9021302000647000,Lotsgatan,9021302000429000,Torget,am,0.1368
9021302000154000,Hamnsundsvägen vsk.,9021302000261000,Källbo skola,am,0.1363
9021302000545000,Vårdö kyrka,9021302000125000,Godbyvägen 1285,am,0.136
9021302000168000,Hemdal,9021302000121000,Godby högstadium,am,0.1354
9021302000370000,Pålsböle Sarlings,9021302000123000,Godbyhallen vsk.,am,0.1353
9021302000308000,"Mariehamn, Bussplan",9021302000117000,Geta centrum,am,0.1348
9021302000067000,Degersandsvägen vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.1344
9021302000412000,Slottsvägen vsk.,9021302000392000,Savoy,am,0.1342
9021302000501000,Tobölevägen vsk.,9021302000121000,Godby högstadium,am,0.134
9021302000647000,Lotsgatan,9021302000657000,Kyrkan,am,0.1338
9021302000067000,Degersandsvägen vsk.,9021302000075000,Eckerö färjterminal,am,0.1331
9021302000318000,Musterivägen vsk.,9021302000121000,Godby högstadium,am,0.1326
9021302000523000,Valborg,9021302000275000,Lemlands kyrka,am,0.1325
9021302000606000,Överbyvägen vsk.,9021302000207000,Kattby,am,0.1323
9021302000643000,Örtvägen,9021302000639000,Hindersbölevägen,am,0.1322
9021302000273000,Lemböte vsk.,9021302000189000,Jomala skola,am,0.1322
9021302000249000,Kungstensvägen vsk.,9021302000121000,Godby högstadium,am,0.1312
9021302000168000,Hemdal,9021302000261000,Källbo skola,am,0.1294
9021302000461000,Sviby bro,9021302000308000,"Mariehamn, Bussplan",am,0.1292
9021302000304000,Marbyöjen vsk.,9021302000189000,Jomala skola,am,0.1288
9021302000115000,GE-huset,9021302000189000,Jomala skola,am,0.1285
9021302000408000,Skolsvängen vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.1282
9021302000364000,Prästö,9021302000392000,Savoy,am,0.1277
9021302000662000,"Centrum, Nygatan",9021302000638000,Uppgårdsvägen 10,am,0.1276
9021302000427000,Sportkila,9021302000492000,Tekniska verken,am,0.1272
9021302000512000,Tärnebolstad,9021302000123000,Godbyhallen vsk.,am,0.1269
9021302000049000,Brokärrsvägen vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.1265
9021302000501000,Tobölevägen vsk.,9021302000261000,Källbo skola,am,0.1265
9021302000588000,Öjvägen vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.1264
9021302000344000,Ollasgatan vsk.,9021302000189000,Jomala skola,am,0.1263
9021302000447000,Strömma,9021302000123000,Godbyhallen vsk.,am,0.126
9021302000017000,Bergö/Idskärsvägen vsk.,9021302000564000,Ytternäs skola,am,0.1252
9021302000639000,Hindersbölevägen,9021302000638000,Uppgårdsvägen 10,am,0.125
9021302000127000,Gottby,9021302000668000,Jomala skola södra,am,0.1243
9021302000396000,Sjukhuset,9021302000492000,Tekniska verken,am,0.1239
9021302000590000,Önningeby vsk.,9021302000492000,Tekniska verken,am,0.1239
9021302000662000,"Centrum, Nygatan",9021302000392000,Savoy,am,0.1237
9021302000161000,Havsvidden vsk.,9021302000368000,Pålsböle daghem,am,0.1233
9021302000543000,Vikingahallen,9021302000439000,Strandnäs,am,0.123
9021302000021000,Bjärström,9021302000125000,Godbyvägen 1285,am,0.123
9021302000148000,Hallonstigen,9021302000189000,Jomala skola,am,0.1227
9021302000435000,Storby,9021302000207000,Kattby,am,0.1226
9021302000179000,Högbergsvägen vsk.,9021302000189000,Jomala skola,am,0.1224
9021302000161000,Havsvidden vsk.,9021302000121000,Godby högstadium,am,0.1224
9021302000161000,Havsvidden vsk.,9021302000370000,Pålsböle Sarlings,am,0.1222
9021302000541000,Vestmyravägen vsk. 2,9021302000189000,Jomala skola,am,0.1216
9021302000400000,Skagvägen vsk.,9021302000668000,Jomala skola södra,am,0.1211
9021302000308000,"Mariehamn, Bussplan",9021302000075000,Eckerö färjterminal,am,0.1195
9021302000364000,Prästö,9021302000418000,Smedsböle vsk.,am,0.1192
9021302000306000,Mariavägen vsk.,9021302000543000,Vikingahallen,am,0.118
9021302000592000,Öra macken,9021302000107000,Frebbenby,am,0.1173
9021302000058000,Böle vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.1172
9021302000662000,"Centrum, Nygatan",9021302000608000,Övernäs skola,am,0.1164
9021302000396000,Sjukhuset,9021302000189000,Jomala skola,am,0.1163
9021302000662000,"Centrum, Nygatan",9021302000630000,Kalmarnäs vändplan,am,0.1153
9021302000374000,Ringvägen vsk.,9021302000662000,"Centrum, Nygatan",am,0.1151
9021302000045000,Brinkbacken,9021302000075000,Eckerö färjterminal,am,0.1149
9021302000662000,"Centrum, Nygatan",9021302000396000,Sjukhuset,am,0.1147
9021302000058000,Böle vsk.,9021302000107000,Frebbenby,am,0.1147
9021302000478000,Södernäsvägen vsk.,9021302000125000,Godbyvägen 1285,am,0.1143
9021302000045000,Brinkbacken,9021302000308000,"Mariehamn, Bussplan",am,0.114
9021302000230000,Kroklund,9021302000368000,Pålsböle daghem,am,0.1139
9021302000372000,Pålsbölevägen,9021302000123000,Godbyhallen vsk.,am,0.1136
9021302000230000,Kroklund,9021302000370000,Pålsböle Sarlings,am,0.1126
9021302000019000,Bistorpsvägen vsk.,9021302000189000,Jomala skola,am,0.1114
9021302000266000,Labbnäs,9021302000125000,Godbyvägen 1285,am,0.1108
9021302000117000,Geta centrum,9021302000125000,Godbyvägen 1285,am,0.1108
9021302000308000,"Mariehamn, Bussplan",9021302000230000,Kroklund,am,0.1106
9021302000400000,Skagvägen vsk.,9021302000075000,Eckerö färjterminal,am,0.1105
9021302000463000,Svinö färjfäste,9021302000189000,Jomala skola,am,0.1099
9021302000340000,Odalgården,9021302000429000,Torget,am,0.1097
9021302000043000,Breidablick,9021302000189000,Jomala skola,am,0.1097
9021302000433000,Stenbro vsk.,9021302000261000,Källbo skola,am,0.1095
9021302000255000,Kvarnbo,9021302000429000,Torget,am,0.1087
9021302000045000,Brinkbacken,9021302000107000,Frebbenby,am,0.1086
9021302000306000,Mariavägen vsk.,9021302000075000,Eckerö färjterminal,am,0.1085
9021302000378000,Rönngården,9021302000187000,Jomala kyrka,am,0.1084
9021302000095000,Finströms kyrka,9021302000125000,Godbyvägen 1285,am,0.1074
9021302000592000,Öra macken,9021302000308000,"Mariehamn, Bussplan",am,0.1072
9021302000429000,Torget,9021302000392000,Savoy,am,0.1069
9021302000261000,Källbo skola,9021302000189000,Jomala skola,am,0.1065
9021302000439000,Strandnäs,9021302000429000,Torget,am,0.106
9021302000039000,Bolstaholms vsk.,9021302000230000,Kroklund,am,0.1058
9021302000021000,Bjärström,9021302000312000,Maxinge,am,0.1044
9021302000269000,Lafsbölevägen vsk.,9021302000121000,Godby högstadium,am,0.1041
9021302000640000,Doktorsvägen 1B/1C,9021302000679000,Polishuset,am,0.1037
9021302000073000,Drygsböle,9021302000668000,Jomala skola södra,am,0.1036
9021302000368000,Pålsböle daghem,9021302000261000,Källbo skola,am,0.1032
9021302000312000,Maxinge,9021302000633000,Bolstavägen,am,0.1031
9021302000539000,Vestmyravägen vsk. 1,9021302000189000,Jomala skola,am,0.1028
9021302000023000,Björkliden,9021302000107000,Frebbenby,am,0.1025
9021302000378000,Rönngården,9021302000543000,Vikingahallen,am,0.102
9021302000614000,Kulla sund,9021302000261000,Källbo skola,am,0.102
9021302000308000,"Mariehamn, Bussplan",9021302000181000,Industrivägen vsk.,am,0.1013
9021302000368000,Pålsböle daghem,9021302000123000,Godbyhallen vsk.,am,0.1013
9021302000567000,Ålandsplan,9021302000308000,"Mariehamn, Bussplan",am,0.1003
9021302000451000,Strömsnäs,9021302000189000,Jomala skola,am,0.1001
9021302000646000,Ytternäs skola,9021302000429000,Torget,am,0.1
9021302000370000,Pålsböle Sarlings,9021302000261000,Källbo skola,am,0.1
9021302000559000,Västra macken,9021302000392000,Savoy,am,0.0996
9021302000308000,"Mariehamn, Bussplan",9021302000378000,Rönngården,am,0.0995
9021302000259000,Källarvägen,9021302000461000,Sviby bro,am,0.0994
9021302000269000,Lafsbölevägen vsk.,9021302000261000,Källbo skola,am,0.0994
9021302000523000,Valborg,9021302000362000,Prästgården,am,0.0992
9021302000209000,Kattby södra,9021302000226000,Korsbro,am,0.0987
9021302000224000,Kockobacka,9021302000308000,"Mariehamn, Bussplan",am,0.0976
9021302000093000,Finby vsk.,9021302000418000,Smedsböle vsk.,am,0.0976
9021302000525000,Vandö,9021302000123000,Godbyhallen vsk.,am,0.0972
9021302000646000,Ytternäs skola,9021302000657000,Kyrkan,am,0.097
9021302000412000,Slottsvägen vsk.,9021302000492000,Tekniska verken,am,0.0964
9021302000259000,Källarvägen,9021302000567000,Ålandsplan,am,0.0963
9021302000662000,"Centrum, Nygatan",9021302000644000,Strandgränd,am,0.0957
9021302000441000,Strandnäs hotell,9021302000392000,Savoy,am,0.0955
9021302000386000,Sandmovägen vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.0954
9021302000439000,Strandnäs,9021302000396000,Sjukhuset,am,0.095
9021302000261000,Källbo skola,9021302000429000,Torget,am,0.095
9021302000645000,Havsörnsvägen,9021302000662000,"Centrum, Nygatan",am,0.0949
9021302000308000,"Mariehamn, Bussplan",9021302000115000,GE-huset,am,0.0945
9021302000435000,Storby,9021302000344000,Ollasgatan vsk.,am,0.0945
9021302000308000,"Mariehamn, Bussplan",9021302000035000,Bo-Bil,am,0.0934
9021302000416000,Smartpark,9021302000189000,Jomala skola,am,0.0934
9021302000318000,Musterivägen vsk.,9021302000125000,Godbyvägen 1285,am,0.0926
9021302000639000,Hindersbölevägen,9021302000324000,Nabben,am,0.0923
9021302000497000,Tjudö midsommarstång,9021302000123000,Godbyhallen vsk.,am,0.092
9021302000023000,Björkliden,9021302000308000,"Mariehamn, Bussplan",am,0.0918
9021302000630000,Kalmarnäs vändplan,9021302000429000,Torget,am,0.0912
9021302000255000,Kvarnbo,9021302000157000,Haraldsby,am,0.0912
9021302000185000,Jomala församlingshem,9021302000492000,Tekniska verken,am,0.0907
9021302000433000,Stenbro vsk.,9021302000392000,Savoy,am,0.0903
9021302000340000,Odalgården,9021302000439000,Strandnäs,am,0.09
9021302000113000,Färjsundsbron,9021302000308000,"Mariehamn, Bussplan",am,0.0899
9021302000590000,Önningeby vsk.,9021302000421000,Solberget södra,am,0.0894
9021302000298000,Mangelbo,9021302000121000,Godby högstadium,am,0.0891
9021302000255000,Kvarnbo,9021302000312000,Maxinge,am,0.089
9021302000137000,Granö vändplan,9021302000564000,Ytternäs skola,am,0.0888
9021302000234000,Krokstad vsk.,9021302000189000,Jomala skola,am,0.0887
9021302000386000,Sandmovägen vsk.,9021302000107000,Frebbenby,am,0.0885
9021302000318000,Musterivägen vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.0884
9021302000364000,Prästö,9021302000492000,Tekniska verken,am,0.088
9021302000666000,Svinryggen,9021302000668000,Jomala skola södra,am,0.0879
9021302000590000,Önningeby vsk.,9021302000115000,GE-huset,am,0.0877
9021302000559000,Västra macken,9021302000492000,Tekniska verken,am,0.0874
9021302000067000,Degersandsvägen vsk.,9021302000107000,Frebbenby,am,0.0862
9021302000648000,Baltichallen,9021302000429000,Torget,am,0.086
9021302000630000,Kalmarnäs vändplan,9021302000392000,Savoy,am,0.086
9021302000118000,Godby centrum,9021302000261000,Källbo skola,am,0.086
9021302000338000,Nääs,9021302000308000,"Mariehamn, Bussplan",am,0.086
9021302000543000,Vikingahallen,9021302000396000,Sjukhuset,am,0.0858
9021302000372000,Pålsbölevägen,9021302000261000,Källbo skola,am,0.0848
9021302000416000,Smartpark,9021302000075000,Eckerö färjterminal,am,0.0847
9021302000617000,Lemlandsvägen,9021302000662000,"Centrum, Nygatan",am,0.0843
9021302000662000,"Centrum, Nygatan",9021302000492000,Tekniska verken,am,0.0835
9021302000478000,Södernäsvägen vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.0834
9021302000648000,Baltichallen,9021302000657000,Kyrkan,am,0.0832
9021302000629000,Klintvägen,9021302000662000,"Centrum, Nygatan",am,0.0825
9021302000396000,Sjukhuset,9021302000429000,Torget,am,0.0825
9021302000324000,Nabben,9021302000679000,Polishuset,am,0.0822
9021302000344000,Ollasgatan vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.0822
9021302000352000,Pettböle,9021302000121000,Godby högstadium,am,0.0821
9021302000592000,Öra macken,9021302000207000,Kattby,am,0.0818
9021302000512000,Tärnebolstad,9021302000308000,"Mariehamn, Bussplan",am,0.0816
9021302000298000,Mangelbo,9021302000261000,Källbo skola,am,0.0815
9021302000622000,Solberget,9021302000396000,Sjukhuset,am,0.0813
9021302000261000,Källbo skola,9021302000191000,Jomalaby,am,0.0812
9021302000039000,Bolstaholms vsk.,9021302000368000,Pålsböle daghem,am,0.0809
9021302000261000,Källbo skola,9021302000312000,Maxinge,am,0.0808
9021302000127000,Gottby,9021302000189000,Jomala skola,am,0.0806
9021302000304000,Marbyöjen vsk.,9021302000107000,Frebbenby,am,0.0806
9021302000039000,Bolstaholms vsk.,9021302000370000,Pålsböle Sarlings,am,0.0803
9021302000058000,Böle vsk.,9021302000207000,Kattby,am,0.08
9021302000400000,Skagvägen vsk.,9021302000189000,Jomala skola,am,0.0799
9021302000492000,Tekniska verken,9021302000115000,GE-huset,am,0.0796
9021302000441000,Strandnäs hotell,9021302000492000,Tekniska verken,am,0.0794
9021302000508000,Torrbolstad,9021302000429000,Torget,am,0.0794
9021302000039000,Bolstaholms vsk.,9021302000121000,Godby högstadium,am,0.0794
9021302000071000,Doppingvägen,9021302000647000,Lotsgatan,am,0.0792
9021302000304000,Marbyöjen vsk.,9021302000308000,"Mariehamn, Bussplan",am,0.079
9021302000214000,Killingholm,9021302000586000,Ödkarby skola,am,0.0789
9021302000447000,Strömma,9021302000308000,"Mariehamn, Bussplan",am,0.0787
9021302000364000,Prästö,9021302000041000,Bomarsunds fästning,am,0.0786
9021302000312000,Maxinge,9021302000639000,Hindersbölevägen,am,0.0785
